meta.config,problem.n,problem.nb,meta.cycle,distr.procs,distr.hosts,stc.code,stc.mpi,stc.mpic,result.time
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.658
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,11.58075
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.22675
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,12.74175
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,29.1795
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.18775
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,18.0135
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,33.5235
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,14.6145
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,32.25975
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.4075
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,17.94225
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,29.2965
sw2,134217730,8388610,6.0,16,1,6.485434799908854e+17,12595284.999999998,2.9999999999999996,5.30925
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,21.19575
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,34.95675
sw2,134217730,4194300,6.0,32,2,6.485434799908854e+17,12595284.999999998,2.9999999999999996,16.75425
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,33.2475
sw2,134217730,2097150,6.0,64,4,6.485434799908854e+17,12595284.999999998,2.9999999999999996,24.41625
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.49775
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.96575
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,13.335
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.166
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,19.9455
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,24.81375
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.62825
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.98
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,15.1275
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.59225
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,22.6545
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,25.68525
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.202
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,12.7455
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,33.057
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.14575
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,13.92225
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.734
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,23.0325
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,26.81325
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.50525
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,14.05125
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,39.6765
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,16.54875
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,31.27125
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.376
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,20.31
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,28.40475
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.14575
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,16.66275
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,33.13875
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,14.39925
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,30.0465
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,30.36825
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.00925
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.22625
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,18.87375
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.04525
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,15.17925
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,23.20875
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.1585
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.2315
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,18.93
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.19625
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.84625
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,35.17725
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.049
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,16.8705
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,27.3045
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.41975
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.81775
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.21875
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,19.368
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,34.68
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.3125
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,26.7135
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,39.2955
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,21.8775
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,40.26825
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.0445
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,14.68875
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,30.76875
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.90575
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,22.011
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,41.238
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,20.76675
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,31.9035
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,29.058
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,9.786
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.19675
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,14.616
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,6.56475
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,16.32
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,26.94975
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,9.9615
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.2395
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,20.46825
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.80225
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,15.47625
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,26.75925
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,6.597
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,10.54575
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,32.88375
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.49675
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,14.29425
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.7625
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,14.16375
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,37.73325
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,7.689
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,19.248
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,36.38775
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,10.539
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,36.561
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.45175
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,16.3575
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,30.51825
sw2,201326590,12582910,6.0,16,1,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,8.31375
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,17.829
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,31.0065
sw2,201326590,6291460,6.0,32,2,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,17.64
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,34.73925
sw2,201326590,3145730,6.0,64,4,1.4540415939061844e+18,16502430.417656431,2.9999999999999996,25.2255
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.6565
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.895
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,19.01925
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,10.17225
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,20.62725
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,24.681
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.847
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.988
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,19.17075
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.42175
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,27.9315
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,30.38625
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,10.08375
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,17.766
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,34.04625
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,12.20775
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,17.78475
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.445
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,21.38775
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,30.87525
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,11.46975
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,20.74275
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,39.73875
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,17.26425
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,36.10575
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,12.468
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,22.75125
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,25.40625
sw2,301989890,18874370,6.0,16,1,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,12.01875
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,22.9665
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,37.07625
sw2,301989890,9437180,6.0,32,2,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,20.13225
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,37.26
sw2,301989890,4718590,6.0,64,4,3.2614362420660065e+18,21621944.703918826,2.9999999999999996,27.70875
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.74075
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.6
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,22.16175
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.70175
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,27.3375
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,29.25075
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,17.08425
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.303
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,23.84325
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.189
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,28.3125
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,38.96925
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,13.62975
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,22.29
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,29.38275
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.95925
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,25.10175
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.72
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,29.07
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,36.6405
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.8175
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,34.64625
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,35.325
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,23.46525
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,36.7455
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.3065
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,26.361
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,35.046
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.2165
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,26.02275
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,41.23275
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,25.857
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,42.1485
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,29.3745
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,13.15575
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.0175
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.31525
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.13325
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.8665
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,27.8145
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,13.38525
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.14575
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,21.0795
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.17075
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,23.6355
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,26.78925
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.116
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.3655
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,32.445
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.36175
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,18.252
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.35075
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,23.71575
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,42.62475
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.161
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.205
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,35.71125
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,12.507
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,30.1935
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,11.256
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,17.37825
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,30.5445
sw2,268435460,16777220,6.0,16,1,2.5791559545009e+18,19989694.655484386,2.9999999999999996,10.9455
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,22.13475
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,40.55925
sw2,268435460,8388610,6.0,32,2,2.5791559545009e+18,19989694.655484386,2.9999999999999996,19.047
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,30.43425
sw2,268435460,4194300,6.0,64,4,2.5791559545009e+18,19989694.655484386,2.9999999999999996,27.44775
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.612
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.8685
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,18.78825
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.468
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,24.1965
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,27.1245
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.8055
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.0035
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,25.19475
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.1515
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,23.82525
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,30.4815
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.024
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,29.29275
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,37.20225
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.683
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,25.83675
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.747
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,28.4085
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,39.7455
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.27225
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,28.1385
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,44.826
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,26.4705
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,36.3705
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,16.47225
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,22.8975
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,33.04725
sw2,402653180,25165820,6.0,16,1,5.786721776801818e+18,26191319.060805563,2.9999999999999996,15.8985
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,23.84025
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,47.27625
sw2,402653180,12582910,6.0,32,2,5.786721776801818e+18,26191319.060805563,2.9999999999999996,19.09275
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,30.38775
sw2,402653180,6291460,6.0,64,4,5.786721776801818e+18,26191319.060805563,2.9999999999999996,34.04625
sw2,536870910,33554430,6.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,22.5765
sw2,536870910,33554430,6.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,20.3835
sw2,536870910,16777220,6.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,33.93675
sw2,536870910,33554430,6.0,16,1,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,20.694
sw2,536870910,16777220,6.0,32,2,1.0269139922543108e+19,31726542.379676186,2.9999999999999996,33.609
